user_id,user_journey,subscription_type
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
203365,Homepage-Career track certificate-Sign up-Homepage-Courses-Upcoming courses-Courses-Homepage-Sign up-Homepage-Courses-Other-Coupon-Homepage-Pricing-Homepage-Career track certificate-Coupon-Checkout-Coupon,Annual
204731,Other,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
209680,Homepage-Sign up-Other-Homepage-Other-Checkout-Other-Resources center-Other-Resources center-Other-Checkout,Annual
212532,Coupon-Homepage-Other-Coupon,Annual
212532,Coupon-Homepage-Other-Coupon,Annual
212532,Coupon-Homepage-Other-Coupon,Annual
217381,Coupon,Annual
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
219706,Other-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout,Monthly
220511,Pricing-Homepage-Coupon-Checkout,Annual
220511,Pricing-Homepage-Coupon-Checkout,Annual
220511,Pricing-Homepage-Coupon-Checkout,Annual
220511,Pricing-Homepage-Coupon-Checkout,Annual
220511,Pricing-Homepage-Coupon-Checkout,Annual
220744,Coupon,Annual
220744,Coupon,Annual
220744,Coupon,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
222389,Other-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Checkout-Coupon-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Career tracks-Homepage-Other-Pricing-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Checkout-Homepage-Checkout,Annual
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
223121,Homepage-Pricing-Homepage-Other-Homepage-Pricing-Career tracks-Pricing-Sign up-Coupon,Monthly
